code,krName,enName,ipoDate,exchange
309930,오하임아이엔티,"OHEIM INT Co.,Ltd.",2018/12/20,KOSDAQ
78590,OQP,OncoQuest Pharmaceuticals Inc.,2005/10/27,KOSDAQ
244460,올리패스,OLIPASS Corporation,2019/09/20,KOSDAQ
226950,올릭스,"Olix Pharmaceuticals, Inc.",2018/07/18,KOSDAQ
57540,옴니시스템,"Omnisystem Co., Ltd",2007/09/19,KOSDAQ
82210,옵트론텍,OPTRONTEC Inc.,2005/06/24,KOSDAQ
109080,옵티시스,"OPTICIS CO., LTD.",2011/07/12,KOSDAQ
153710,옵티팜,"Optipharm. CO., LTD",2018/10/26,KOSDAQ
51390,YW,YW COMPANY LIMITED,2001/11/15,KOSDAQ
321820,와이더플래닛,Wider Planet Inc.,2021/02/03,KOSDAQ
57030,YBM넷,"YBM NET, Inc.",2004/06/08,KOSDAQ
122990,와이솔,"WiSoL CO., LTD.",2010/09/10,KOSDAQ
232140,와이아이케이,YIK Corporation,2015/12/24,KOSDAQ
67900,와이엔텍,"Y-ENTEC CO.,LTD.",2005/12/23,KOSDAQ
155650,와이엠씨,"YMC Co., Ltd.",2012/11/15,KOSDAQ
251370,와이엠티,"YMT CO., LTD.",2017/04/27,KOSDAQ
66430,와이오엠,"Y-OPTICS MANUFACTURE Co., Ltd.",2002/12/24,KOSDAQ
193250,와이제이엠게임즈,"YJM Games Co., Ltd.",2014/12/29,KOSDAQ
273060,와이즈버즈,Wise birds Inc.,2017/08/07,KOSDAQ
19210,와이지-원,"YG-1 CO., LTD",1997/08/06,KOSDAQ
122870,와이지엔터테인먼트,YG Entertainment Inc.,2011/11/23,KOSDAQ
37270,YG PLUS,YG PLUS,2003/08/01,KOSPI
40300,YTN,YTN,2001/09/04,KOSDAQ
332570,와이팜,Wireless Amplifier Module Inc.,2020/07/31,KOSDAQ
79000,와토스코리아,"WATOS COREA CO.,LTD",2005/11/15,KOSDAQ
114630,우노앤컴퍼니,"UNO&COMPANY, Ltd",2010/01/15,KOSDAQ
316140,우리금융지주,WooriFinancialGroup,2019/02/13,KOSPI
33660,우리금융캐피탈,WOORI FINANCIAL CAPITAL,2009/06/25,KOSPI
32820,우리기술,"Woori Technology, Incorporation",2000/06/22,KOSDAQ
41190,우리기술투자,"Woori Technology Investment Co., Ltd",2000/06/09,KOSDAQ
115440,우리넷,"Woori-Net Co., Ltd.",2010/01/27,KOSDAQ
4720,우리들제약,WOORIDUL PHARMACEUTICAL,1990/06/15,KOSPI
118000,우리들휴브레인,WOORIDUL HUEBRAIN,2009/12/30,KOSPI
46970,우리로,"WOORIRO CO., LTD",2012/11/27,KOSDAQ
82850,우리바이오,"WOOREE BIO CO., LTD",2005/07/29,KOSDAQ
215360,우리산업,"WOORY INDUSTRIAL CO.,LTD.",2015/05/06,KOSDAQ
72470,우리산업홀딩스,"WOORY INDUSTRIAL HOLDINGS CO.,LTD.",2003/10/28,KOSDAQ
73560,우리손에프앤지,"Woorison F&G CO., LTD.",2016/07/27,KOSDAQ
153490,우리이앤엘,"WOOREE E&L CO.,Ltd.",2013/02/05,KOSDAQ
37400,우리조명,"WOOREE LIGHTING CO.,LTD",1999/12/16,KOSDAQ
10050,우리종금,Woori Investment Bank,1974/09/11,KOSPI
101170,우림기계,"WOORIM MACHINERY Co., Ltd.",2009/04/28,KOSDAQ
6980,우성사료,WoosungFeed,1988/10/10,KOSPI
66590,우수AMS,"WOOSU AMS CO., LTD.",2003/02/12,KOSDAQ
17370,우신시스템,WooshinSystems,2002/05/28,KOSPI
103840,우양,"WOOYANG CO., LTD.",2019/11/20,KOSDAQ
46940,우원개발,"Woowon Development Co., Ltd.",2002/06/18,KOSDAQ
215380,우정바이오,"WOOJUNG BIO, Inc.",2015/05/18,KOSDAQ
65680,우주일렉트로,"UJU ELECTRONICS CO., LTD",2004/01/02,KOSDAQ
105840,우진,WOOJIN INC,2010/07/26,KOSPI
18620,우진비앤지,"WooGene B&G CO., Ltd",2008/05/20,KOSDAQ
10400,우진아이엔에스,WOOJINI&S,2018/09/14,KOSPI
49800,우진플라임,"WOOJIN PLAIMM CO., LTD",2006/05/24,KOSPI
16880,웅진,WOONGJIN,1994/11/05,KOSPI
95720,웅진씽크빅,"WOONGJIN THINKBIG CO., LTD.",2007/05/31,KOSPI
5820,원림,Wonlim,1990/04/20,KOSPI
278380,원바이오젠,Wonbiogen,2019/06/03,KONEX
53080,원방테크,"WONBANG TECH CO., LTD.",2020/09/24,KOSDAQ
32940,원익,WonIk,1997/07/18,KOSDAQ
104830,원익머트리얼즈,"WONIK Materials Co., Ltd.",2011/12/28,KOSDAQ
240810,원익IPS,"WONIK IPS Co.,Ltd.",2016/05/02,KOSDAQ
14190,원익큐브,WONIK CUBE Corp.,1996/04/26,KOSDAQ
74600,원익QnC,WONIK QnC CORPORATION,2003/12/12,KOSDAQ
30530,원익홀딩스,"WONIK HOLDINGS CO.,LTD.",1996/09/24,KOSDAQ
12620,원일특강,WonilSpecialSteel,1994/06/28,KOSDAQ
216280,원텍,WONTECH,2015/04/29,KONEX
122830,원포유,ONE4U,2020/10/23,KONEX
8370,원풍,WonpoongCorporation,1992/12/18,KOSDAQ
8290,원풍물산,WonpungMulsan,1997/07/18,KOSDAQ
101160,월덱스,"WORLDEX INDUSTRY & TRADING CO., LTD",2008/06/19,KOSDAQ
95270,웨이브일렉트로,"Wave Electronics Co., Ltd.",2007/09/12,KOSDAQ
10600,웰바이오텍,WELLBIOTEC,1997/07/18,KOSPI
65950,웰크론,Welcron Company Limited,2003/07/29,KOSDAQ
76080,웰크론한텍,"WELCRON HANTEC CO.,LTD.",2008/07/18,KOSDAQ
196700,웹스,"WAPS Co., Ltd.",2015/08/24,KOSDAQ
69080,웹젠,Webzen Inc.,2003/05/23,KOSDAQ
53580,웹케시,WebCash Corporation,2019/01/25,KOSDAQ
71460,위니아딤채,"WINIADIMCHAE Co.,Ltd.",2016/07/14,KOSDAQ
44340,위닉스,WINIX INC.,2000/10/24,KOSDAQ
330350,위더스제약,"Withus Pharmaceutical. Co., LTD",2020/07/03,KOSDAQ
348350,위드텍,"WITHTECH, Inc.",2020/10/30,KOSDAQ
112040,위메이드,"Wemade Co., Ltd.",2009/12/18,KOSDAQ
65370,위세아이텍,"WISE iTech Co., Ltd.",2020/02/10,KOSDAQ
140660,위월드,"WIWORLD Co.,Ltd",2013/12/26,KONEX
38620,위즈코프,"WIZ CORP, Inc.",2000/05/04,KOSDAQ
299900,위지윅스튜디오,"WYSIWYG STUDIOS CO., LTD.",2018/12/20,KOSDAQ
36090,위지트,"WIZIT Co., Ltd.",1999/12/10,KOSDAQ
136540,윈스,"Wins co., Ltd.",2011/05/02,KOSDAQ
320000,윈텍,"WINTEC Co.,Ltd.",2019/09/18,KOSDAQ
97800,윈팩,WINPAC INC.,2013/03/07,KOSDAQ
192390,윈하이텍,"WINHITECH CO., Ltd.",2014/07/25,KOSDAQ
313760,윌링스,"WILLINGS CO., LTD.",2019/07/25,KOSDAQ
8600,윌비스,TheWillBes,1989/07/28,KOSPI
900340,윙입푸드,WING YIP FOOD (CHINA) HOLDINGS GROUP LIMITED,2018/11/30,KOSDAQ
14830,유니드,UNID,2004/12/03,KOSPI
36200,유니셈,UNION SEMICONDUCTOR EQUIPMENT&MATERIALS,1999/12/10,KOSDAQ
18000,유니슨,"UNISON CO., LTD.",1996/01/10,KOSDAQ
47400,유니온머티리얼,Union Materials Corp.,2009/09/29,KOSPI
910,유니온,Union,1996/07/03,KOSPI
203450,유니온커뮤니티,"Union community Co., Ltd.",2016/12/07,KOSDAQ
11330,유니켐,"UNI CHEM.CO.,LTD",1989/12/14,KOSPI
77500,유니퀘스트,Uniquest Corporation,2004/08/05,KOSPI
11320,유니크,UNICK CORPORATION,1993/12/29,KOSDAQ
86390,유니테스트,UniTest Inc.,2006/12/05,KOSDAQ
241690,유니테크노,"UNITEKNO Co.,Ltd",2016/09/20,KOSDAQ
142210,유니트론텍,"Unitrontech Co.,Ltd.",2016/02/02,KOSDAQ
121060,유니포인트,UNIPOINT Corp.,2014/10/24,KONEX
48430,유라테크,"YURA TECH. CO., LTD.",2001/01/11,KOSDAQ
206650,유바이오로직스,"EuBiologics Co., Ltd.",2017/01/24,KOSDAQ
89850,유비벨록스,UbiVelox Inc.,2010/06/18,KOSDAQ
32620,유비케어,"UBCARE CO., LTD.",1997/05/02,KOSDAQ
264450,유비쿼스,Ubiquoss Inc.,2017/03/31,KOSDAQ
78070,유비쿼스홀딩스,Ubiquoss Holdings Inc.,2009/01/23,KOSDAQ
2920,유성기업,YoosungEnterprise,1988/10/10,KOSPI
24800,유성티엔에스,"YOOSUNG T&S CO.,LTD",1999/12/10,KOSDAQ
700,유수홀딩스,EUSU HOLDINGS,1956/03/03,KOSPI
54930,유신,Yooshin Engineering Corporation,2002/01/15,KOSDAQ
38340,UCI,"UCI Co.,Ltd.",2001/11/22,KOSDAQ
69330,유아이디,"U.I.DISPLAY CO.,LTD.",2003/08/18,KOSDAQ
49520,유아이엘,"UIL Co.,Ltd",2001/08/02,KOSDAQ
287410,유안타제3호스팩,"Yuanta 3 SPECIAL PURPOSE ACQUISITION CO., LTD.",2018/05/08,KOSDAQ
313750,유안타제4호스팩,"Yuanta 4 SPECIAL PURPOSE ACQUISITION CO., LTD.",2019/03/21,KOSDAQ
336060,유안타제5호스팩,Yuanta 5 SPECIAL PURPOSE ACQUISITION COMPANY,2019/11/28,KOSDAQ
340360,유안타제6호스팩,Yuanta 6 SPECIAL PURPOSE ACQUISITION COMPANY,2019/12/19,KOSDAQ
367460,유안타제7호스팩,Yuanta 7 SPECIAL PURPOSE ACQUISITION COMPANY,2020/12/28,KOSDAQ
3475,유안타증권우,Yuanta Securities Korea(1P),1989/03/22,KOSPI
3470,유안타증권,Yuanta Securities Korea,1988/01/21,KOSPI
56090,유앤아이,U&I CORPORATION,2015/11/12,KOSDAQ
11690,유양디앤유,YUYANG D&U,1995/12/21,KOSPI
263770,유에스티,"UST CO., LTD.",2017/04/06,KOSDAQ
337840,유엑스엔,UXN,2019/11/28,KONEX
72130,유엔젤,UANGEL,2003/07/01,KOSPI
225,유유제약1우,YuyuPharma(1P),1990/01/05,KOSPI
227,유유제약2우B,YuyuPharma(2PB),2000/06/20,KOSPI
220,유유제약,YuyuPharma,1975/11/18,KOSPI
23410,유진기업,EUGENE Corporation,1994/10/07,KOSDAQ
321260,유진스팩4호,"EUGENE SEPCIAL PURPOSE ACQUISITION 4 CO.,LTD.",2019/05/31,KOSDAQ
331380,유진스팩5호,EUGENE SPECIAL PURPOSE ACQUISITION 5 COMPANY,2019/10/02,KOSDAQ
56080,유진로봇,"Yujin Robot Co., Ltd.",2001/11/13,KOSDAQ
84370,유진테크,"Eugene Technology Co., Ltd.",2006/01/17,KOSDAQ
1200,유진투자증권,EUGENE INVESTMENT & SECURITIES,1987/08/24,KOSPI
178780,유테크,"U-Tech Co.,Ltd.",2015/06/30,KOSDAQ
221800,유투바이오,U2BIO,2015/06/29,KONEX
179900,유티아이,UTI INC.,2017/09/27,KOSDAQ
263050,유틸렉스,"Eutilex Co., Ltd.",2018/12/24,KOSDAQ
105,유한양행우,Yuhan(1P),1995/02/21,KOSPI
100,유한양행,Yuhan,1962/11/01,KOSPI
3465,유화증권우,YuhwaSecurities(1P),1990/02/20,KOSPI
3460,유화증권,YuhwaSecurities,1987/08/24,KOSPI
191410,육일씨엔에쓰,"RYUK-IL C&S., Ltd",2015/12/24,KOSDAQ
8730,율촌화학,YoulchonChemical,1988/08/30,KOSPI
72770,율호,Yulho,2007/07/25,KOSDAQ
8250,이건산업,EagonIndustrial,1988/10/21,KOSPI
39020,이건홀딩스,"EAGON HOLDINGS CO., LTD.",2000/05/04,KOSDAQ
25820,이구산업,LeekuIndustrial,1995/08/18,KOSPI
60230,이그잭스,exax Inc.,2002/06/25,KOSDAQ
67920,이글루시큐리티,"Igloo Security, Inc.",2010/08/04,KOSDAQ
44960,이글벳,"Eagle Veterinary Technology Co.,Ltd",2000/11/16,KOSDAQ
302430,이노메트리,"INNOMETRY Co., Ltd.",2018/12/12,KOSDAQ
279060,이노벡스,INNOVEX,2019/04/12,KONEX
214320,이노션,INNOCEAN WORLDWIDE INC.,2015/07/17,KOSPI
73490,이노와이어리스,"InnoWireless Co.,Ltd.",2005/02/04,KOSDAQ
86250,이노와이즈,"INNOWISE CO.,LTD",2006/11/10,KOSDAQ
215790,이노인스트루먼트,INNO INSTRUMENT INC.,2015/05/08,KOSDAQ
344860,이노진,INNOGENE,2020/04/27,KONEX
246960,이노테라피,InnoTherapy Inc.,2019/02/01,KOSDAQ
88390,이녹스,INNOX Corporation,2006/10/20,KOSDAQ
272290,이녹스첨단소재,"INNOX Advanced Materials Co., Ltd.",2017/07/10,KOSDAQ
53350,이니텍,"INITECH Co., Ltd.",2001/11/15,KOSDAQ
258610,이더블유케이,EWK Inc.,2017/08/22,KOSDAQ
336040,이도바이오,YIDOBIO,2019/12/02,KONEX
215090,이디티,EHWA DEFENSE TECHNOLOGY,2015/04/28,KOSDAQ
41520,이라이콤,"e-LITECOM CO., LTD.",2003/07/04,KOSDAQ
264850,이랜시스,"Elensys Co.,Ltd.",2017/06/01,KOSDAQ
54210,이랜텍,"Elentec Co., Ltd",2002/05/09,KOSDAQ
164060,이루다,"ILOODA Co.,Ltd",2020/08/06,KOSDAQ
65440,이루온,ELUON Corporation,2003/01/28,KOSDAQ
88260,이리츠코크렙,E KOCREF CR-REIT,2018/06/27,KOSPI
139480,이마트,"E-MART Co., Ltd.",2011/06/10,KOSPI
36260,이매진아시아,"IMAGINE ASIA Co.,Ltd.",1999/12/10,KOSDAQ
115610,이미지스,"IMAGIS Co., Ltd.",2010/02/26,KOSDAQ
349720,이베스트스팩5호,Ebest Special Purpose Acquisition No5 Company,2020/05/20,KOSDAQ
323210,이베스트이안스팩1호,Ebest Ian Special Purpose Aquisition 1 Company,2019/07/15,KOSDAQ
78020,이베스트투자증권,"EBEST INVESTMENT & SECURITIES Co., Ltd.",2007/02/21,KOSDAQ
208850,이비테크,EB TECH,2016/06/22,KONEX
80010,이상네트웍스,"eSANG Networks Co.,Ltd",2005/09/30,KOSDAQ
86890,이수앱지스,"ISU Abxis Co., Ltd.",2009/02/03,KOSDAQ
7660,이수페타시스,ISUPETASYS,2003/10/07,KOSPI
5950,이수화학,IsuChemical,1988/04/28,KOSPI
15020,이스타코,e-STARCO,1988/12/23,KOSPI
47560,이스트소프트,ESTsoft Corp.,2008/07/01,KOSDAQ
900110,이스트아시아홀딩스,East Asia Holdings Investment Limited,2010/04/23,KOSDAQ
270020,이십일스토어,21store,2017/09/08,KONEX
67010,이씨에스,"ECS TELECOM Co., Ltd.",2007/12/18,KOSDAQ
93230,이아이디,E Investment&Development,2007/11/01,KOSPI
341310,이앤에치,E&H,2019/12/27,KONEX
52190,이에스에이,"ESA Co.,Ltd.",2001/06/21,KOSDAQ
226360,이엑스티,"Ext Co., Ltd.",2015/10/22,KOSDAQ
101360,이엔드디,"E&D Co., Ltd.",2020/07/30,KOSDAQ
102710,이엔에프테크놀로지,"ENF Technology Co., Ltd",2009/05/28,KOSDAQ
74610,이엔플러스,ENPLUS,2003/12/23,KOSPI
63760,이엘피,ELP Corp.,2017/04/06,KOSDAQ
87730,이엠네트웍스,EM Networks Corporation,2008/04/04,KOSDAQ
123570,이엠넷,EMNET INC.,2011/11/25,KOSDAQ
79190,EMW,"EMW Co., Ltd.",2005/11/29,KOSDAQ
83470,이엠앤아이,"EMnI Co., Ltd.",2008/09/18,KOSDAQ
95190,이엠코리아,"EMKOREA Co., LTD.",2007/10/29,KOSDAQ
91120,이엠텍,"EM-Tech. CO., LTD.",2007/05/02,KOSDAQ
232530,이엠티,Energy Material Tech,2015/12/30,KONEX
102460,이연제약,REYON PHARMACEUTICAL,2010/06/10,KOSPI
39030,이오테크닉스,"EO Technics Co., Ltd.",2000/08/24,KOSDAQ
294090,이오플로우,"EOFlow Co., Ltd.",2020/09/14,KOSDAQ
245620,EDGC,"Eone Diagnomics Genome Center Co., Ltd.",2018/06/26,KOSDAQ
88290,이원컴포텍,"EWON COMFORTECH CO., LTD",2009/12/01,KOSDAQ
84680,이월드,E-WORLD,2005/07/26,KOSPI
181340,이즈미디어,"isMedia Co., Ltd",2017/07/26,KOSDAQ
37370,EG,EG CORPORATION,2000/01/11,KOSDAQ
353810,이지바이오,"EASY BIO, Inc.",2020/06/05,KOSDAQ
350520,이지스레지던스리츠,IGIS RESIDENCE REIT,2020/08/05,KOSPI
334890,이지스밸류리츠,IGIS Value Plus REIT,2020/07/16,KOSPI
90850,이지웰,"Ezwel Co., Ltd.",2013/12/27,KOSDAQ
99750,이지케어텍,"ezCaretech Co., LTD",2019/03/22,KOSDAQ
35810,이지홀딩스,"Easy Holdings Co., Ltd.",1999/11/23,KOSDAQ
160600,이큐셀,"EQUIPMENTS CELL CO.,LTD",2015/06/26,KOSDAQ
92130,이크레더블,"e-Credible Co., Ltd.",2008/10/24,KOSDAQ
96040,이트론,"E-TRON CO.,LTD.",2008/01/25,KOSDAQ
134060,이퓨쳐,"e-future.Co.,Ltd.",2011/04/27,KOSDAQ
1840,이화공영,EehwaConstruction,1994/11/23,KOSDAQ
760,이화산업,RIFA,1994/04/29,KOSPI
24810,이화전기,"EHWA TECHNOLOGIES INFORMATION CO., LTD.",1994/12/29,KOSDAQ
14990,인디에프,In the F,1989/06/20,KOSPI
41830,인바디,"InBody Co., Ltd.",2000/12/14,KOSDAQ
352940,인바이오,"ENBIOCO., LTD.",2020/12/11,KOSDAQ
101140,인바이오젠,INBIOGEN,2008/04/02,KOSPI
79950,인베니아,"INVENIA Co.,Ltd.",2005/02/04,KOSDAQ
277410,인산가,INSAN Inc.,2017/09/29,KOSDAQ
60150,인선이엔티,INSUN ENVIRONMENTAL NEW TECHNOLOGY CO.,2002/06/14,KOSDAQ
33230,인성정보,"INSUNG INFORMATION CO., LTD",1999/07/30,KOSDAQ
6490,인스코비,Inscobee,1985/01/17,KOSPI
37330,인지디스플레,INZI DISPLAY COMPANY LIMITED,1999/12/14,KOSDAQ
23800,인지컨트롤스,InziControls,1997/06/23,KOSPI
34590,인천도시가스,INCHEON CITY GAS,2006/11/07,KOSPI
211050,인카금융서비스,INCAR FINANCIAL SERVICE,2015/11/16,KONEX
83640,인콘,"INCON Co., Ltd.",2005/12/27,KOSDAQ
216050,인크로스,"Incross Co.,Ltd.",2016/10/31,KOSDAQ
49070,인탑스,"INTOPS CO., LTD.",2002/02/21,KOSDAQ
119610,인터로조,INTEROJO CO. LTD.,2010/07/28,KOSDAQ
17250,인터엠,IntermCorporation,1996/01/03,KOSDAQ
129260,인터지스,INTERGIS,2011/12/16,KOSPI
240340,인터코스,Interkos,2016/04/21,KONEX
35080,인터파크,Interpark Corporation,1999/07/05,KOSDAQ
51370,인터플렉스,"INTERFLEX CO., LTD.",2003/01/22,KOSDAQ
64290,인텍플러스,"INTEKPLUS CO.,LTD",2011/01/05,KOSDAQ
189300,인텔리안테크,INTELLIAN TECHNOLOGIES Inc.,2016/10/18,KOSDAQ
150840,인트로메딕,"IntroMedic Co., Ltd.",2013/12/19,KOSDAQ
48530,인트론바이오,"iNtRON Biotechnology, Inc.",2011/01/26,KOSDAQ
23810,인팩,INFAC,2004/09/21,KOSPI
175140,인포마크,"INFOMARK Co., Ltd",2015/09/23,KOSDAQ
115310,인포바인,"INFOvine co., Ltd.",2010/02/09,KOSDAQ
39290,인포뱅크,InfoBank Corporation,2006/07/04,KOSDAQ
41020,인프라웨어,INFRAWARE Inc,2005/10/28,KOSDAQ
71200,인피니트헬스케어,INFINITT Healthcare,2010/05/26,KOSDAQ
101930,인화정공,"Inhwa Precision Co., Ltd",2010/10/22,KOSDAQ
249420,일동제약,ILDONG PHARM,2016/08/31,KOSPI
230,일동홀딩스,ILDONG HOLDINGS,1975/06/28,KOSPI
13360,일성건설,IlsungConstruction,1989/12/02,KOSPI
3120,일성신약,IlsungPharmaceutical,1985/01/14,KOSPI
68330,일신바이오,"ilShinbiobase Co., Ltd.",2007/12/26,KOSDAQ
3200,일신방직,IlshinSpinning,1973/05/23,KOSPI
7110,일신석재,IlshinStone,1986/03/04,KOSPI
58450,일야,"ILYA CO., LTD.",2002/01/17,KOSDAQ
7575,일양약품우,IlyangPharmaceutical(1P),1989/12/21,KOSPI
7570,일양약품,IlyangPharmaceutical,1974/08/28,KOSPI
8500,일정실업,IljeongIndustrial,1994/08/12,KOSPI
19540,일지테크,IljiTechnology,1992/11/03,KOSDAQ
81000,일진다이아,"ILJIN DIAMOND CO., LTD",2004/12/22,KOSPI
20760,일진디스플,ILJIN DISPLAY,2002/01/09,KOSPI
20150,일진머티리얼즈,ILJIN MATERIALS,2011/03/04,KOSPI
103590,일진전기,ILJIN ELECTRIC,2008/08/01,KOSPI
94820,일진파워,"ILJIN POWER CO., LTD.",2007/11/06,KOSDAQ
15860,일진홀딩스,ILJINHOLDINGS,1990/03/22,KOSPI
226320,잇츠한불,ITSHANBUL,2015/12/28,KOSPI
950140,잉글우드랩,"Englewood Lab, Inc.",2016/10/14,KOSDAQ
49550,잉크테크,"INKTEC CO., LTD.",2002/02/28,KOSDAQ
254120,자비스,"XAVIS CO., Ltd.",2016/12/02,KOSDAQ
221610,자안,"JAANH, INC.",2016/01/27,KOSDAQ
43910,자연과환경,"Nature and Environment Co., Ltd.",2005/11/18,KOSDAQ
234920,자이글,"Zaigle Co., Ltd.",2016/09/06,KOSDAQ
317400,자이에스앤디,XI S&D,2019/11/06,KOSPI
33240,자화전자,JahwaElectronics,1999/01/06,KOSPI
174880,장원테크,"JangWonTech Co., Ltd.",2016/07/15,KOSDAQ
49630,재영솔루텍,"JAEYOUNG SOLUTEC CO.,LTD.",2003/01/24,KOSDAQ
950,전방,Chonbang,1968/10/21,KOSPI
120780,전우정밀,JEONWOO,2016/12/23,KONEX
110020,전진바이오팜,"JEONJINBIO CO., LTD.",2018/12/14,KOSDAQ
208140,정다운,"JUNGDAWN Co., Ltd.",2014/12/17,KOSDAQ
22220,정산애강,"JEONGSAN AIKANG CO.,LTD",2006/04/11,KOSDAQ
40420,정상제이엘에스,"JLS CO.,LTD.",2000/08/01,KOSDAQ
45510,정원엔시스,ZUNGWON EN-SYS INC.,2000/09/07,KOSDAQ
65620,제낙스,JENAX Inc.,2002/06/27,KOSDAQ
217190,제너셈,Genesem Inc.,2015/09/25,KOSDAQ
95700,제넥신,"Genexine, Inc.",2009/09/15,KOSDAQ
72520,제넨바이오,GenNBio Inc.,2004/10/29,KOSDAQ
122310,제노레이,"GENORAY Co., Ltd.",2018/05/28,KOSDAQ
66830,제노텍,GENOTECH,2016/07/18,KONEX
225220,제놀루션,GENOLUTION INC.,2020/07/24,KOSDAQ
123330,제닉,"Genic Co., Ltd",2011/08/03,KOSDAQ
159580,제로투세븐,Zero to Seven Inc,2013/02/19,KOSDAQ
147830,제룡산업,"CHERYONG INDUSTRIAL CO.,LTD.",2012/02/13,KOSDAQ
33100,제룡전기,"CHERYONG ELECTRIC CO.,LTD.",1997/08/18,KOSDAQ
79370,제우스,"ZEUS CO., LTD.",2006/02/01,KOSDAQ
67290,JW신약,JW SHINYAK CORPORATION,2003/02/11,KOSDAQ
54950,제이브이엠,"JVM CO., LTD",2006/06/07,KOSDAQ
90470,제이스텍,"JASTECH, Ltd.",2007/01/10,KOSDAQ
137950,제이씨케미칼,"JC Chemical Corporation, LTD.",2011/08/08,KOSDAQ
33320,제이씨현시스템,"JCH Systems, Inc.",1997/11/10,KOSDAQ
348950,제이알글로벌리츠,JR GLOBAL REIT,2020/08/07,KOSPI
204270,제이앤티씨,"JNTC CO.,LTD.",2020/03/04,KOSDAQ
194370,제이에스코퍼레이션,JS Corporation,2016/02/04,KOSPI
26040,제이에스티나,"J.ESTINA Co.,Ltd",1999/12/21,KOSDAQ
126880,제이엔케이히터,"JNK HEATERS Co., Ltd",2011/01/31,KOSDAQ
322510,제이엘케이,"JLK, Inc.",2019/12/11,KOSDAQ
33050,제이엠아이,"JEONGMOON INFORMATION CO.,LTD.",1997/08/18,KOSDAQ
94970,제이엠티,"JMT CO.,Ltd.",2007/10/12,KOSDAQ
35900,JYP Ent.,JYP Entertainment Corporation,2001/08/30,KOSDAQ
58420,제이웨이,"J way Co.,Ltd.",2002/01/10,KOSDAQ
25620,제이준코스메틱,Jayjun Cosmetic,1995/07/08,KOSPI
36420,제이콘텐트리,Jcontentree corp.,2019/10/18,KOSPI
89790,제이티,JT Corporation.,2006/10/27,KOSDAQ
950170,JTC,JTC Inc.,2018/04/06,KOSDAQ
30000,제일기획,CheilWorldwide,1998/03/03,KOSPI
52670,제일바이오,"CHEIL BIO CO., LTD.",2002/01/24,KOSDAQ
271980,제일약품,JEIL PHARM,2017/07/17,KOSPI
1560,제일연마,"CHEILGRINDINGWHEELIND.CO.,LTD",2005/12/09,KOSPI
199820,제일전기공업,"CHEIL ELECTRIC CO., LTD.",2020/11/26,KOSDAQ
23440,제일제강,JeilSteelMfg,1994/10/07,KOSDAQ
38010,제일테크노스,"JEIL TECHNOS CO., LTD",2000/01/11,KOSDAQ
2620,제일파마홀딩스,JEIL PHARMA HOLDINGS INC.,1988/01/20,KOSPI
80220,제주반도체,Jeju Semiconductor Corp.,2005/02/01,KOSDAQ
6220,제주은행,Jeju Bank,1972/12/28,KOSPI
89590,제주항공,"JEJUAIR, CO., LTD.",2015/11/06,KOSPI
216080,제테마,"JETEMA Co.,Ltd.",2019/11/14,KOSDAQ
229000,젠큐릭스,Gencurix Inc.,2020/06/25,KOSDAQ
82270,젬백스,"GemVax & KAEL Co.,Ltd.",2005/06/24,KOSDAQ
64800,젬백스링크,"Gemvaxlink Co., Ltd.",2002/08/22,KOSDAQ
41590,젬백스지오,"Gemvaxzio Co., Ltd.",2002/11/01,KOSDAQ
44060,조광ILI,"JOKWANG I.L.I CO., LTD",2001/01/18,KOSDAQ
4910,조광페인트,ChokwangPaint,1976/12/27,KOSPI
4700,조광피혁,ChokwangLeather,1977/05/27,KOSPI
1550,조비,Chobi,1976/12/28,KOSPI
480,조선내화,ChosunRefractories,1978/06/30,KOSPI
120030,조선선재,"CHOSUN WELDING POHANG Co., Ltd",2010/02/19,KOSPI
34940,조아제약,"ChoA Pharmaceutical Co., LTD.",1999/08/13,KOSDAQ
101730,조이맥스,"Joymax Co., Ltd.",2009/06/03,KOSDAQ
67000,조이시티,JoyCity Corporation,2008/05/30,KOSDAQ
18470,조일알미늄,CHOILALUMINUM,1988/11/22,KOSPI
2600,조흥,CHOHEUNG CORPORATION,1976/12/23,KOSPI
63160,종근당바이오,CKDBioCorporation,2001/12/11,KOSPI
185750,종근당,CHONGKUNDANG,2013/12/06,KOSPI
1630,종근당홀딩스,CHONGKUNDANG HOLDINGS CORP.,1976/06/30,KOSPI
33340,좋은사람들,"GOOD PEOPLE CO., LTD.",1997/11/03,KOSDAQ
36930,주성엔지니어링,"JUSUNG ENGINEERING Co.,Ltd.",1999/12/24,KOSDAQ
185190,수프로,"Suppro Co.,Ltd",2013/10/29,KONEX
189330,씨이랩,"XIIlab Co.,Ltd",2013/12/24,KONEX
158300,에스에이티이엔지,"Solution Advanced Technology Co.,Ltd.",2013/07/01,KONEX
86460,에스엔피제네틱스,SNP Genetics,2013/07/01,KONEX
179720,옐로페이,Yelopay Corporation,2013/07/01,KONEX
226400,오스테오닉,"OSTEONIC Co., Ltd.",2018/02/22,KOSDAQ
70960,용평리조트,YONG PYONG RESORT CORPORATION,2016/05/27,KOSPI
84440,유비온,UBION CO.LTD.,2014/01/21,KONEX
187420,제노포커스,"GenoFocus, Inc.",2015/05/29,KOSDAQ
189350,코셋,Coset Inc.,2013/12/24,KONEX
